,match_id,player_slot,radiant_win,duration,game_mode,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,leaver_status,party_size,hero_name,player_side,player_win,day_of_week
708,6044144425,131,True,2962,22,0,37,2021-06-16 04:57:15,,1,10,13,1.0,0,2.0,Warlock,Dire,False,Wednesday
709,6044088677,129,False,3028,22,0,8,2021-06-16 03:40:51,,14,2,9,1.0,0,4.0,Juggernaut,Dire,True,Wednesday
710,6044058147,130,False,2198,22,0,12,2021-06-16 02:57:36,,3,1,3,1.0,0,4.0,Phantom Lancer,Dire,True,Wednesday
711,6044015207,3,True,2212,22,7,76,2021-06-16 01:53:28,,22,3,9,1.0,0,3.0,Outworld Devourer,Radiant,True,Wednesday
712,6042806773,129,False,1952,22,0,17,2021-06-15 07:25:33,,9,6,11,1.0,0,1.0,Storm Spirit,Dire,True,Tuesday
713,6042741752,128,True,3455,22,0,17,2021-06-15 06:04:48,,16,10,20,,0,,Storm Spirit,Dire,False,Tuesday
714,6042700121,0,False,2899,22,0,17,2021-06-15 05:08:43,,12,5,14,1.0,0,1.0,Storm Spirit,Radiant,False,Tuesday
715,6041318818,3,True,2299,22,7,56,2021-06-14 07:52:01,21.0,14,4,15,1.0,0,1.0,Clinkz,Radiant,True,Monday
716,6041190965,3,False,3351,22,7,76,2021-06-14 05:50:17,,8,9,18,1.0,0,2.0,Outworld Devourer,Radiant,False,Monday
717,6041143390,2,True,2484,22,0,76,2021-06-14 04:56:43,,14,4,22,1.0,0,4.0,Outworld Devourer,Radiant,True,Monday
718,6041096100,130,True,2903,22,0,37,2021-06-14 03:59:25,,0,10,15,1.0,0,4.0,Warlock,Dire,False,Monday
719,6041064619,131,True,2016,22,0,22,2021-06-14 03:19:55,,2,10,15,1.0,0,4.0,Zeus,Dire,False,Monday
720,6041002727,129,False,1648,22,7,76,2021-06-14 02:00:33,,19,1,9,1.0,0,1.0,Outworld Devourer,Dire,True,Monday
721,6040944135,3,True,2490,22,7,35,2021-06-14 00:33:35,,10,3,14,1.0,0,2.0,Sniper,Radiant,True,Monday
722,6040909779,2,True,2066,22,7,76,2021-06-13 23:38:53,,13,5,15,1.0,0,2.0,Outworld Devourer,Radiant,True,Sunday
723,6040874315,129,False,2528,22,7,37,2021-06-13 22:47:14,,9,7,14,1.0,0,2.0,Warlock,Dire,True,Sunday
724,6040812165,4,True,2374,22,7,76,2021-06-13 21:27:52,,18,6,13,1.0,0,2.0,Outworld Devourer,Radiant,True,Sunday
725,6040712886,131,False,2449,22,7,76,2021-06-13 19:47:32,,19,7,17,,0,1.0,Outworld Devourer,Dire,True,Sunday
726,6040667210,131,True,2019,22,7,76,2021-06-13 19:06:34,,14,8,4,1.0,0,1.0,Outworld Devourer,Dire,False,Sunday
727,6039413105,130,False,3165,22,7,76,2021-06-13 03:47:51,,13,7,13,1.0,0,3.0,Outworld Devourer,Dire,True,Sunday
728,6039359500,130,True,2898,22,7,33,2021-06-13 02:46:37,,7,13,16,1.0,0,2.0,Enigma,Dire,False,Sunday
729,6039330457,3,True,1660,22,7,76,2021-06-13 02:10:39,,11,6,9,1.0,0,2.0,Outworld Devourer,Radiant,True,Sunday
730,6036337114,2,True,2495,22,0,76,2021-06-11 04:27:37,,19,5,9,1.0,0,4.0,Outworld Devourer,Radiant,True,Friday
731,6036291985,132,False,2805,22,0,105,2021-06-11 03:25:34,,4,10,18,1.0,0,5.0,Techies,Dire,True,Friday
732,6036182372,132,True,2695,22,0,76,2021-06-11 00:35:22,,9,10,11,1.0,0,4.0,Outworld Devourer,Dire,False,Friday
733,6036156602,1,False,2489,22,0,44,2021-06-10 23:46:42,,5,8,10,1.0,0,4.0,Phantom Assassin,Radiant,False,Thursday
734,6036128366,2,False,2503,22,7,47,2021-06-10 22:55:43,,4,8,7,1.0,0,3.0,Viper,Radiant,False,Thursday
735,6035027894,130,True,3001,22,0,74,2021-06-10 06:39:51,,5,7,8,1.0,0,3.0,Invoker,Dire,False,Thursday
736,6034976400,3,False,2537,22,0,81,2021-06-10 05:31:57,,6,13,7,1.0,1,4.0,Chaos Knight,Radiant,False,Thursday
737,6034963386,3,True,718,22,0,76,2021-06-10 05:14:52,,4,0,1,1.0,0,4.0,Outworld Devourer,Radiant,True,Thursday
738,6034838903,132,False,4458,22,7,76,2021-06-10 02:26:49,,14,6,25,,0,5.0,Outworld Devourer,Dire,True,Thursday
739,6034808260,128,False,2307,22,7,96,2021-06-10 01:38:57,,2,2,19,1.0,0,5.0,Centaur Warrunner,Dire,True,Thursday
740,6034630251,129,False,1987,22,7,76,2021-06-09 20:54:06,,20,2,5,1.0,0,2.0,Outworld Devourer,Dire,True,Wednesday
741,6034561713,0,True,2482,22,7,76,2021-06-09 19:42:15,,17,2,9,1.0,0,1.0,Outworld Devourer,Radiant,True,Wednesday
742,6034502628,1,False,2595,22,7,76,2021-06-09 18:48:40,,14,9,11,1.0,0,1.0,Outworld Devourer,Radiant,False,Wednesday
743,6033614146,4,False,2465,22,0,76,2021-06-09 06:31:19,,4,6,6,1.0,0,3.0,Outworld Devourer,Radiant,False,Wednesday
744,6033586929,4,False,1801,22,0,76,2021-06-09 05:55:40,,15,6,1,1.0,0,3.0,Outworld Devourer,Radiant,False,Wednesday
745,6033551890,131,False,2189,22,0,76,2021-06-09 05:08:34,,16,5,14,1.0,0,4.0,Outworld Devourer,Dire,True,Wednesday
746,6033510753,131,True,2984,22,7,76,2021-06-09 04:11:38,,10,4,9,1.0,0,5.0,Outworld Devourer,Dire,False,Wednesday
747,6031934722,3,False,3083,22,7,99,2021-06-08 02:07:50,,9,8,16,1.0,0,5.0,Bristleback,Radiant,False,Tuesday
748,6031903428,131,True,2470,22,7,76,2021-06-08 01:17:25,,7,9,9,1.0,0,5.0,Outworld Devourer,Dire,False,Tuesday
749,6031862173,131,False,2678,22,0,52,2021-06-08 00:04:05,,1,6,8,1.0,0,4.0,Leshrac,Dire,True,Tuesday
750,6031837444,129,False,2055,22,7,33,2021-06-07 23:19:06,,5,4,13,1.0,0,2.0,Enigma,Dire,True,Monday
751,6031811809,0,True,1744,22,7,99,2021-06-07 22:36:26,,5,4,14,1.0,0,1.0,Bristleback,Radiant,True,Monday
752,6030640074,1,True,2677,22,0,52,2021-06-07 05:33:04,,3,9,6,1.0,0,4.0,Leshrac,Radiant,True,Monday
753,6030597977,130,False,2889,22,0,42,2021-06-07 04:37:14,21.0,6,6,12,1.0,0,4.0,Wraith King,Dire,True,Monday
754,6030557254,129,True,2607,22,0,112,2021-06-07 03:41:38,,4,9,6,1.0,0,5.0,Winter Wyvern,Dire,False,Monday
755,6030520657,1,False,2652,22,7,59,2021-06-07 02:48:52,,4,10,7,1.0,0,5.0,Huskar,Radiant,False,Monday
756,6030463115,131,False,2359,22,7,99,2021-06-07 01:22:32,,12,3,20,1.0,0,3.0,Bristleback,Dire,True,Monday
757,6030431435,3,True,1978,22,7,99,2021-06-07 00:29:41,21.0,4,4,15,1.0,0,3.0,Bristleback,Radiant,True,Monday
758,6030390320,129,False,2824,22,7,31,2021-06-06 23:19:54,,2,8,15,1.0,0,3.0,Lich,Dire,True,Sunday
759,6030348015,0,False,1887,22,7,11,2021-06-06 22:18:08,,2,7,6,1.0,0,1.0,Shadow Fiend,Radiant,False,Sunday
760,6030214771,131,True,2639,22,7,33,2021-06-06 19:53:12,,5,15,13,,0,1.0,Enigma,Dire,False,Sunday
761,6030120634,2,True,2572,22,0,76,2021-06-06 18:32:09,,10,7,14,1.0,0,3.0,Outworld Devourer,Radiant,True,Sunday
762,6030047166,128,False,2589,22,7,33,2021-06-06 17:34:28,,3,7,27,1.0,0,3.0,Enigma,Dire,True,Sunday
763,6028981820,129,True,2323,22,0,23,2021-06-06 05:35:09,,3,5,6,1.0,0,4.0,Kunkka,Dire,False,Sunday
764,6028917688,128,False,2326,22,0,76,2021-06-06 04:35:42,,10,5,15,1.0,0,4.0,Outworld Devourer,Dire,True,Sunday
765,6028877280,129,False,1911,22,0,99,2021-06-06 03:54:48,21.0,2,4,16,1.0,0,4.0,Bristleback,Dire,True,Sunday
766,6028766670,128,True,2383,22,0,83,2021-06-06 01:56:39,21.0,6,7,10,1.0,0,1.0,Treant Protector,Dire,False,Sunday
767,6011577168,131,True,1923,22,0,105,2021-05-26 04:20:14,,4,9,4,1.0,1,4.0,Techies,Dire,False,Wednesday
768,6011506508,4,True,2763,22,0,83,2021-05-26 02:43:02,,3,6,17,1.0,0,2.0,Treant Protector,Radiant,True,Wednesday
769,6010171568,4,True,2510,22,0,44,2021-05-25 06:05:43,,5,9,16,1.0,0,3.0,Phantom Assassin,Radiant,True,Tuesday
770,6010132965,131,True,2313,22,0,129,2021-05-25 05:14:46,,5,6,6,1.0,0,4.0,Mars,Dire,False,Tuesday
771,6010117210,130,True,919,22,0,129,2021-05-25 04:53:44,,1,1,1,1.0,1,4.0,Mars,Dire,False,Tuesday
772,6010069524,2,False,2911,22,0,129,2021-05-25 03:48:26,21.0,8,7,8,1.0,0,5.0,Mars,Radiant,False,Tuesday
773,6010015810,0,True,2249,22,0,99,2021-05-25 02:32:12,,8,5,16,1.0,0,3.0,Bristleback,Radiant,True,Tuesday
774,6009705762,128,False,2389,22,7,87,2021-05-24 19:21:29,,2,4,19,1.0,0,2.0,Disruptor,Dire,True,Monday
775,6009655361,0,False,2139,22,7,87,2021-05-24 18:38:11,21.0,1,9,10,1.0,0,2.0,Disruptor,Radiant,False,Monday
776,6008645212,0,False,1876,22,0,54,2021-05-24 04:59:50,,3,8,7,1.0,0,4.0,Lifestealer,Radiant,False,Monday
777,6008588608,129,False,3266,22,0,54,2021-05-24 03:43:12,,3,10,16,1.0,0,4.0,Lifestealer,Dire,True,Monday
778,6008492275,129,False,3124,22,0,72,2021-05-24 01:22:21,21.0,17,8,18,1.0,0,5.0,Gyrocopter,Dire,True,Monday
779,6008457713,4,True,2149,22,7,99,2021-05-24 00:24:14,21.0,4,4,14,1.0,0,2.0,Bristleback,Radiant,True,Monday
780,6008427135,131,True,2263,22,0,84,2021-05-23 23:32:53,21.0,6,4,11,1.0,0,3.0,Ogre Magi,Dire,False,Sunday
781,6008312140,1,True,2398,22,7,33,2021-05-23 20:59:45,,2,10,17,1.0,0,2.0,Enigma,Radiant,True,Sunday
782,6007060903,130,True,1854,22,0,129,2021-05-23 06:25:28,,3,8,4,1.0,0,3.0,Mars,Dire,False,Sunday
783,6006954140,0,True,3488,22,0,129,2021-05-23 04:52:36,,25,6,11,1.0,0,5.0,Mars,Radiant,True,Sunday
784,6006912955,128,True,415,22,0,109,2021-05-23 04:11:56,,0,1,0,1.0,1,4.0,Terrorblade,Dire,False,Sunday
785,6006856051,129,True,2924,22,0,35,2021-05-23 03:13:17,,6,7,7,1.0,0,4.0,Sniper,Dire,False,Sunday
786,6006797496,1,True,3116,22,0,6,2021-05-23 02:08:17,21.0,13,4,14,1.0,0,4.0,Drow Ranger,Radiant,True,Sunday
787,6006743580,132,False,2960,22,0,17,2021-05-23 00:54:13,,12,8,14,1.0,0,2.0,Storm Spirit,Dire,True,Sunday
788,6006465276,2,True,3600,22,7,81,2021-05-22 19:25:19,,8,6,21,,0,2.0,Chaos Knight,Radiant,True,Saturday
789,6006377918,1,True,3505,22,7,76,2021-05-22 18:15:27,,11,11,20,,0,2.0,Outworld Devourer,Radiant,True,Saturday
790,6005185833,131,False,2802,22,7,99,2021-05-22 03:48:17,,9,4,24,1.0,0,3.0,Bristleback,Dire,True,Saturday
791,6005141095,129,False,2317,22,0,33,2021-05-22 02:56:59,,6,11,23,1.0,0,3.0,Enigma,Dire,True,Saturday
792,6004992387,1,False,2540,22,7,112,2021-05-21 23:19:10,,4,7,6,1.0,0,2.0,Winter Wyvern,Radiant,False,Friday
793,6004956768,131,False,2443,22,7,95,2021-05-21 22:24:11,,19,3,21,1.0,0,1.0,Troll Warlord,Dire,True,Friday
794,6004902095,3,False,2754,22,7,33,2021-05-21 21:15:33,,6,13,18,1.0,0,1.0,Enigma,Radiant,False,Friday
795,6004718364,0,True,2472,22,7,83,2021-05-21 18:25:08,,3,9,16,1.0,0,1.0,Treant Protector,Radiant,True,Friday
796,6003607491,2,True,2409,22,0,33,2021-05-21 02:09:19,,5,5,10,1.0,0,4.0,Enigma,Radiant,True,Friday
797,6003557762,2,True,3987,22,0,42,2021-05-21 00:45:23,,17,6,32,1.0,0,4.0,Wraith King,Radiant,True,Friday
798,6003526644,130,False,3003,22,0,54,2021-05-20 23:46:21,,1,5,10,1.0,0,4.0,Lifestealer,Dire,True,Thursday
799,6003498842,1,True,1951,22,0,99,2021-05-20 22:55:05,,15,8,20,1.0,0,3.0,Bristleback,Radiant,True,Thursday
800,6003341015,1,True,2311,22,0,113,2021-05-20 19:37:22,,11,5,20,1.0,0,3.0,Arc Warden,Radiant,True,Thursday
801,6003284007,132,False,1845,22,7,33,2021-05-20 18:45:28,21.0,2,3,13,1.0,0,2.0,Enigma,Dire,True,Thursday
802,6000786576,130,True,2593,22,0,105,2021-05-19 02:47:36,21.0,19,5,12,1.0,0,3.0,Techies,Dire,False,Wednesday
803,6000701742,1,True,2498,22,0,33,2021-05-19 00:32:39,,3,4,18,1.0,0,4.0,Enigma,Radiant,True,Wednesday
804,6000656864,2,True,3575,22,0,4,2021-05-18 23:08:27,21.0,9,7,20,1.0,0,3.0,Bloodseeker,Radiant,True,Tuesday
805,6000545884,131,False,2634,22,0,56,2021-05-18 20:25:07,,9,6,12,1.0,0,2.0,Clinkz,Dire,True,Tuesday
806,6000168319,132,False,2507,22,0,33,2021-05-18 15:09:06,,4,6,16,,0,2.0,Enigma,Dire,True,Tuesday
807,6000039288,130,False,3125,22,0,33,2021-05-18 13:53:41,21.0,6,6,27,,0,2.0,Enigma,Dire,True,Tuesday
808,5999320643,3,False,2100,22,0,33,2021-05-18 01:09:06,,1,6,15,1.0,0,3.0,Enigma,Radiant,False,Tuesday
809,5999298114,1,False,2039,22,0,135,2021-05-18 00:28:59,,0,13,13,1.0,0,3.0,Dawnbreaker,Radiant,False,Tuesday
810,5999263175,129,False,2399,22,0,59,2021-05-17 23:22:38,,20,5,18,1.0,0,3.0,Huskar,Dire,True,Monday
811,5999118011,129,True,2481,22,0,34,2021-05-17 20:01:06,,0,6,3,1.0,0,2.0,Tinker,Dire,False,Monday
812,5999069690,1,False,2202,22,0,76,2021-05-17 19:14:45,,6,4,3,1.0,0,3.0,Outworld Devourer,Radiant,False,Monday
813,5999044533,1,True,697,22,0,34,2021-05-17 18:51:54,,0,1,0,1.0,0,3.0,Tinker,Radiant,True,Monday
814,5998962713,129,False,2357,22,0,57,2021-05-17 17:36:05,,2,8,19,1.0,0,2.0,Omniknight,Dire,True,Monday
815,5998882450,1,True,2525,22,0,27,2021-05-17 16:33:25,,2,6,17,,0,2.0,Shadow Shaman,Radiant,True,Monday
816,5998777389,0,False,3149,22,7,68,2021-05-17 15:22:41,,5,7,25,,0,1.0,Ancient Apparition,Radiant,False,Monday
817,5997924437,3,False,2524,22,0,68,2021-05-17 01:09:11,,3,7,9,1.0,0,2.0,Ancient Apparition,Radiant,False,Monday
818,5997858399,129,False,2694,22,0,33,2021-05-16 23:11:10,,6,3,22,1.0,0,3.0,Enigma,Dire,True,Sunday
819,5997828682,128,False,1890,22,0,12,2021-05-16 22:23:49,,11,4,9,1.0,0,2.0,Phantom Lancer,Dire,True,Sunday
820,5997799250,0,False,1665,22,0,119,2021-05-16 21:42:56,,9,7,8,1.0,0,2.0,Dark Willow,Radiant,False,Sunday
821,5997719751,3,False,2519,22,0,11,2021-05-16 20:13:17,,6,4,10,1.0,0,2.0,Shadow Fiend,Radiant,False,Sunday
822,5997674622,128,True,2185,22,7,88,2021-05-16 19:29:45,,4,10,9,1.0,0,1.0,Nyx Assassin,Dire,False,Sunday
823,5996233581,129,False,2404,22,0,33,2021-05-16 01:30:34,,8,2,23,1.0,0,3.0,Enigma,Dire,True,Sunday
824,5996177687,129,True,4076,22,0,44,2021-05-16 00:05:41,,16,10,18,,0,3.0,Phantom Assassin,Dire,False,Sunday
825,5996147403,3,True,2444,22,0,17,2021-05-15 23:17:39,,6,4,23,1.0,0,2.0,Storm Spirit,Radiant,True,Saturday
826,5996098728,3,True,1969,22,0,44,2021-05-15 22:12:20,,28,3,17,1.0,0,2.0,Phantom Assassin,Radiant,True,Saturday
827,5994938713,129,True,1915,22,0,90,2021-05-15 08:29:29,,4,2,8,1.0,0,4.0,Keeper of the Light,Dire,False,Saturday
828,5994858955,4,False,2572,22,0,90,2021-05-15 07:25:53,21.0,17,7,11,1.0,0,2.0,Keeper of the Light,Radiant,False,Saturday
829,5994673189,0,False,3794,22,0,90,2021-05-15 04:38:01,,8,9,8,,0,3.0,Keeper of the Light,Radiant,False,Saturday
830,5994631028,3,True,1977,22,7,33,2021-05-15 03:54:27,,3,3,16,1.0,0,2.0,Enigma,Radiant,True,Saturday
831,5994591300,130,True,2073,22,7,25,2021-05-15 03:12:26,,9,7,9,1.0,0,2.0,Lina,Dire,False,Saturday
832,5994515375,132,True,3025,22,7,96,2021-05-15 01:46:00,,2,5,13,1.0,0,1.0,Centaur Warrunner,Dire,False,Saturday
833,5994462937,1,True,2147,22,0,2,2021-05-15 00:28:00,21.0,6,4,18,1.0,0,4.0,Axe,Radiant,True,Saturday
834,5994427880,129,True,1476,22,0,33,2021-05-14 23:28:19,,1,6,3,1.0,0,4.0,Enigma,Dire,False,Friday
835,5993253692,131,False,2690,22,7,33,2021-05-14 07:45:10,,7,2,22,1.0,0,2.0,Enigma,Dire,True,Friday
836,5993219957,3,False,1906,22,7,33,2021-05-14 07:07:13,,2,9,4,1.0,0,2.0,Enigma,Radiant,False,Friday
837,5992912667,2,True,2596,22,7,33,2021-05-13 23:48:11,,6,3,9,1.0,0,2.0,Enigma,Radiant,True,Thursday
838,5991805674,0,True,2992,22,7,33,2021-05-13 07:55:22,,9,4,16,1.0,0,3.0,Enigma,Radiant,True,Thursday
839,5991760491,129,True,2601,22,0,90,2021-05-13 07:04:54,,6,6,15,1.0,0,4.0,Keeper of the Light,Dire,False,Thursday
840,5991634581,3,False,2479,22,0,90,2021-05-13 04:28:34,,13,8,10,1.0,0,2.0,Keeper of the Light,Radiant,False,Thursday
841,5991609118,3,True,1355,22,0,96,2021-05-13 03:55:21,,8,0,4,1.0,0,2.0,Centaur Warrunner,Radiant,True,Thursday
842,5991573943,3,True,2402,22,0,90,2021-05-13 03:08:25,,8,6,11,1.0,0,2.0,Keeper of the Light,Radiant,True,Thursday
843,5991297465,2,True,1940,22,0,90,2021-05-12 20:21:13,,19,2,16,1.0,0,3.0,Keeper of the Light,Radiant,True,Wednesday
844,5990312302,1,True,2919,22,0,99,2021-05-12 07:01:39,,6,8,22,1.0,0,2.0,Bristleback,Radiant,True,Wednesday
845,5990193040,129,True,3070,22,0,8,2021-05-12 04:27:29,,7,6,1,1.0,0,2.0,Juggernaut,Dire,False,Wednesday
846,5990147383,2,True,2770,22,0,32,2021-05-12 03:25:48,,12,9,14,1.0,0,2.0,Riki,Radiant,True,Wednesday
847,5988869821,129,True,2245,22,0,12,2021-05-11 06:33:04,,1,10,7,1.0,0,2.0,Phantom Lancer,Dire,False,Tuesday
848,5988815690,132,True,3705,22,0,114,2021-05-11 05:21:15,,6,11,11,,0,,Monkey King,Dire,False,Tuesday
849,5988570769,131,False,3718,22,0,105,2021-05-10 23:14:11,,17,6,7,1.0,0,2.0,Techies,Dire,True,Monday
850,5988437450,2,False,2246,22,0,74,2021-05-10 20:12:44,,4,4,11,1.0,0,2.0,Invoker,Radiant,False,Monday
851,5988379330,3,False,2979,22,0,19,2021-05-10 19:15:44,,2,9,5,,0,2.0,Tiny,Radiant,False,Monday
852,5987189482,129,False,2144,22,0,105,2021-05-10 01:49:49,,13,5,8,1.0,0,3.0,Techies,Dire,True,Monday
853,5987147170,130,True,2195,22,0,5,2021-05-10 00:43:36,21.0,7,7,12,1.0,0,3.0,Crystal Maiden,Dire,False,Monday
854,5987124215,4,True,1824,22,0,84,2021-05-10 00:06:31,,0,4,12,1.0,0,2.0,Ogre Magi,Radiant,True,Monday
855,5987094918,1,True,2187,22,0,83,2021-05-09 23:20:11,,1,7,27,1.0,0,2.0,Treant Protector,Radiant,True,Sunday
856,5985817864,0,False,3981,22,0,19,2021-05-09 07:02:06,,6,12,31,,0,2.0,Tiny,Radiant,False,Sunday
857,5985735311,0,True,2534,22,0,105,2021-05-09 05:53:24,,9,4,12,1.0,0,3.0,Techies,Radiant,True,Sunday
858,5985670921,130,False,2805,22,0,90,2021-05-09 04:55:07,,2,9,31,1.0,0,3.0,Keeper of the Light,Dire,True,Sunday
859,5985600512,3,True,2518,22,0,101,2021-05-09 03:44:37,,7,4,9,1.0,0,2.0,Skywrath Mage,Radiant,True,Sunday
860,5985562141,128,True,2062,22,0,42,2021-05-09 03:04:28,21.0,1,5,7,1.0,0,2.0,Wraith King,Dire,False,Sunday
861,5983668595,4,False,1389,22,0,74,2021-05-07 21:20:19,,4,10,3,1.0,1,1.0,Invoker,Radiant,False,Friday
862,5982507412,129,False,2090,22,0,7,2021-05-07 05:25:48,,3,8,26,1.0,0,2.0,Earthshaker,Dire,True,Friday
863,5981047182,131,True,2342,22,0,61,2021-05-06 05:54:06,,7,6,5,1.0,0,2.0,Broodmother,Dire,False,Thursday
864,5981004296,3,True,2127,22,0,105,2021-05-06 04:58:19,,7,1,11,,0,,Techies,Radiant,True,Thursday
865,5979589344,129,False,2761,22,0,112,2021-05-05 06:39:28,,4,9,15,1.0,0,2.0,Winter Wyvern,Dire,True,Wednesday
866,5979522913,130,True,2639,22,7,33,2021-05-05 05:33:16,,1,9,11,1.0,0,3.0,Enigma,Dire,False,Wednesday
867,5979489184,4,True,1765,22,7,33,2021-05-05 04:57:06,,2,3,9,1.0,0,3.0,Enigma,Radiant,True,Wednesday
868,5979447833,130,True,2519,22,7,6,2021-05-05 04:09:14,,5,6,9,1.0,0,3.0,Drow Ranger,Dire,False,Wednesday
869,5979401205,2,False,2660,22,0,47,2021-05-05 03:13:38,,6,8,7,1.0,0,3.0,Viper,Radiant,False,Wednesday
870,5979256723,132,True,1924,22,0,119,2021-05-04 23:43:17,,4,7,5,1.0,0,2.0,Dark Willow,Dire,False,Tuesday
871,5979232520,4,False,1946,22,7,74,2021-05-04 23:06:12,,3,8,2,1.0,0,2.0,Invoker,Radiant,False,Tuesday
872,5979195996,131,True,2742,22,0,74,2021-05-04 22:09:50,,7,9,13,1.0,0,2.0,Invoker,Dire,False,Tuesday
873,5979077382,0,False,3369,22,0,74,2021-05-04 19:53:15,,12,4,35,1.0,0,1.0,Invoker,Radiant,False,Tuesday
874,5979002719,0,True,2109,22,0,74,2021-05-04 18:46:40,,11,1,10,1.0,0,1.0,Invoker,Radiant,True,Tuesday
875,5977947748,132,True,2996,22,0,74,2021-05-04 05:35:50,,12,7,14,1.0,0,1.0,Invoker,Dire,False,Tuesday
876,5977758475,0,True,2592,22,7,50,2021-05-04 01:53:43,,2,9,22,1.0,0,2.0,Dazzle,Radiant,True,Tuesday
877,5977728383,2,True,2134,22,7,36,2021-05-04 01:10:32,,7,2,13,1.0,0,2.0,Necrophos,Radiant,True,Tuesday
878,5977689101,0,False,2481,22,0,73,2021-05-04 00:05:25,,3,6,8,1.0,0,2.0,Alchemist,Radiant,False,Tuesday
879,5977662291,131,True,2288,22,0,91,2021-05-03 23:19:19,,0,5,12,1.0,0,2.0,Io,Dire,False,Monday
880,5972921001,3,True,3940,22,0,105,2021-05-01 06:39:18,,15,5,7,,0,2.0,Techies,Radiant,True,Saturday
881,5971193440,130,True,2349,22,0,108,2021-04-30 04:05:49,,2,9,12,,0,,Underlord,Dire,False,Friday
882,5971149998,1,False,2934,22,0,73,2021-04-30 03:07:47,,2,5,14,1.0,0,3.0,Alchemist,Radiant,False,Friday
883,5971120652,0,True,2145,22,0,6,2021-04-30 02:26:48,,12,0,7,1.0,0,2.0,Drow Ranger,Radiant,True,Friday
884,5971049251,129,True,2270,22,7,33,2021-04-30 00:31:23,,6,11,15,1.0,0,2.0,Enigma,Dire,False,Friday
885,5971006106,131,True,2616,22,0,54,2021-04-29 23:02:24,,6,8,4,1.0,0,2.0,Lifestealer,Dire,False,Thursday
886,5969803490,130,True,3298,22,0,84,2021-04-29 05:22:33,,3,7,13,1.0,0,3.0,Ogre Magi,Dire,False,Thursday
887,5963960779,0,False,3079,22,0,41,2021-04-25 09:45:57,21.0,3,9,9,,0,2.0,Faceless Void,Radiant,False,Sunday
888,5963888626,1,True,2628,22,0,41,2021-04-25 08:50:55,,6,2,7,,0,2.0,Faceless Void,Radiant,True,Sunday
889,5962061784,2,False,2728,22,7,119,2021-04-24 08:10:55,,4,11,18,,0,2.0,Dark Willow,Radiant,False,Saturday
890,5961991280,128,True,2575,22,7,119,2021-04-24 07:18:44,,3,8,13,,0,2.0,Dark Willow,Dire,False,Saturday
891,5960258460,129,True,2611,22,0,54,2021-04-23 07:13:35,,2,1,7,1.0,0,2.0,Lifestealer,Dire,False,Friday
892,5960193301,1,False,3814,22,0,56,2021-04-23 05:59:07,21.0,14,9,12,,0,2.0,Clinkz,Radiant,False,Friday
893,5960159256,1,True,2048,22,0,104,2021-04-23 05:18:32,,6,3,13,1.0,0,2.0,Legion Commander,Radiant,True,Friday
894,5958583074,3,False,3319,22,0,33,2021-04-22 05:46:16,,12,7,17,,0,2.0,Enigma,Radiant,False,Thursday
895,5957139820,0,True,3082,22,0,22,2021-04-21 09:27:04,,5,7,23,,0,3.0,Zeus,Radiant,True,Wednesday
896,5957065120,128,True,3359,22,0,21,2021-04-21 08:19:32,,3,5,10,1.0,0,2.0,Windranger,Dire,False,Wednesday
897,5957019990,131,True,2070,22,0,53,2021-04-21 07:36:32,,2,7,2,1.0,0,2.0,Nature's Prophet,Dire,False,Wednesday
898,5956970418,0,False,2359,22,0,18,2021-04-21 06:45:31,,2,12,8,1.0,0,2.0,Sven,Radiant,False,Wednesday
899,5956888023,2,True,2265,22,0,62,2021-04-21 05:14:00,,9,2,21,1.0,0,2.0,Bounty Hunter,Radiant,True,Wednesday
900,5956840094,0,False,2485,22,0,32,2021-04-21 04:19:58,,5,5,8,1.0,0,2.0,Riki,Radiant,False,Wednesday
901,5953660781,0,True,3793,22,0,53,2021-04-19 06:12:07,,19,9,14,1.0,0,2.0,Nature's Prophet,Radiant,True,Monday
902,5953614030,129,False,2370,22,0,105,2021-04-19 05:18:11,,9,2,6,1.0,0,2.0,Techies,Dire,True,Monday
903,5951927669,1,False,2275,22,0,105,2021-04-18 08:05:38,,4,10,0,1.0,0,2.0,Techies,Radiant,False,Sunday
904,5949857194,132,False,3171,22,0,50,2021-04-17 08:03:59,,1,5,31,1.0,0,5.0,Dazzle,Dire,True,Saturday
905,5949785174,128,True,2186,22,0,75,2021-04-17 07:16:28,,4,6,5,1.0,0,2.0,Silencer,Dire,False,Saturday
906,5949696018,3,False,2313,22,0,53,2021-04-17 06:13:30,,3,6,10,1.0,0,2.0,Nature's Prophet,Radiant,False,Saturday
907,5949630966,3,True,2274,22,0,4,2021-04-17 05:24:09,,3,5,8,1.0,0,2.0,Bloodseeker,Radiant,True,Saturday
908,5949260523,128,False,2353,22,0,63,2021-04-16 22:49:37,,12,6,16,1.0,0,1.0,Weaver,Dire,True,Friday
909,5949224822,4,False,1937,22,0,105,2021-04-16 22:05:05,,4,4,7,1.0,0,1.0,Techies,Radiant,False,Friday
910,5949191847,131,True,1679,22,0,105,2021-04-16 21:28:31,,5,2,0,1.0,0,1.0,Techies,Dire,False,Friday
911,5946224056,0,False,2433,22,0,65,2021-04-15 05:49:20,,2,5,7,1.0,0,2.0,Batrider,Radiant,False,Thursday
